ID,Icd1,Icd2,DiagnosisText,Comments,Likelihood,Prompt,MuseFlags,CodingFlag,OKForMultipleCodes,YearStart,YearEnd,DateIn,UserIn,DateOut,UserOut
2011,CA7Y,,Viral Pneumonitis,,,,,,,2022,2022,17/10/2023,NA,06/09/2024,NA
2012,CA7Z,,Pneumonitis,,,,,,,2022,9999,13/10/2023,NA,,
2013,CB00,,Acute Respiratory Distress Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2014,CB00,,Adult Respiratory Distress Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2015,CB00,,ARDS,,,,,,,2022,9999,13/10/2023,NA,,
2016,CB01,,Cardiogenic Pulmonary Oedema,,,,,,,2022,9999,13/10/2023,NA,,
2017,CB01,,Pulmonary Oedema,,,,,,,2022,9999,13/10/2023,NA,,
2018,CB01&XS25,,Severe Pulmonary Oedema,,,,,,,2022,9999,13/10/2023,NA,,
2019,CB01&XT5R,,Acute Pulmonary Oedema,,,,,,,2022,9999,19/10/2023,NA,,
2020,CB030,,Acute Interstitial Pneumonitis,,,,,,,2022,9999,21/11/2023,NA,,
2021,CB032,,Cryptogenic Organising Pneumonitis,,,,,,,2022,9999,13/10/2023,NA,,
2022,CB034,,Combined Pulmonary Fibrosis,,,,,,,2022,2022,13/10/2023,NA,13/10/2023,NA
2023,CB034,,Cryptogenic Fibrosing Alveolitis,,,,,,,2022,9999,09/11/2023,NA,,
2024,CB034,,Fibrosing Alveolitis,,,,,,,2022,9999,13/10/2023,NA,,
2025,CB034,,Fibrosis Lung,,,,,,,2022,9999,14/12/2023,NA,,
2026,CB034,,Fibrosis Of Lung,,,,,,,2022,2022,30/11/2023,NA,14/12/2023,NA
2027,CB034,,Fibrotic Lung Disease,,,,,,,2022,9999,08/03/2024,NA,,
3206,CB034,,Infective Exacerbation Idiopathic Pulmonary Fibrosis,,,,,,,2022,9999,19/02/2025,NA,,
4388,CB034,,Infective Exacerbation Pulmonary Fibrosis ,,,,,,,2022,9999,28/03/2025,NA,,
2028,CB034,,Interstitial Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2029,CB034,,Interstitial Lung Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2030,CB034,,Interstitial Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2031,CB034,,Lung Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
3189,CB034,,Progressive Pulmonary Fibrosis,,,,,,,2022,9999,18/02/2025,NA,,
2032,CB034,,Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2033,CB034&XB5F,,Idiopathic Fibrosing Alveolitis,,,,,,,2022,9999,13/10/2023,NA,,
2034,CB034&XB5F,,Idiopathic Lung Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2035,CB034&XB5F,,Idiopathic Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2036,CB034&XS25,,Advanced Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2037,CB034&XS25,,End Stage Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2038,CB034&XS25,,Severe Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2039,CB034&XS25&XB5F,,End Stage Idiopathic Pulmonary Fibrosis,,,,,,,2022,9999,13/10/2023,NA,,
2040,CB03Y,,Nonspecific Interstitial Pneumonia,,,,,,,2022,9999,13/10/2023,NA,,
2041,CB03Z,,Interstitial Pneumonia,,,,,,,2022,9999,13/10/2023,NA,,
2042,CB03Z,,Interstitial Pneumonitis,,,,,,,2022,9999,13/10/2023,NA,,
2043,CB03Z,,Nonspecific Interstitial Pneumonitis,,,,,,,2022,9999,23/01/2024,NA,,
2044,CB03Z,,Usual Interstitial Pneumonia,,,,,,,2022,9999,13/10/2023,NA,,
2045,CB041,,Congenital Chylothorax,,,,,,,2022,9999,13/10/2023,NA,,
2046,CB050,,Diffuse Alveolar Damage,,,,,,,2022,9999,13/10/2023,NA,,
2047,CB0Y,,Infective Exacerbation Interstitial Lung Disease,,,,,,,2022,9999,14/12/2023,NA,,
2048,CB0Y,,Infective Exacerbation Of Interstitial Lung Disease,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2049,CB0Z,,Advanced Interstitial Lung Disease,,,,,,,2022,2022,13/10/2023,NA,11/09/2024,NA
2050,CB0Z,,End Stage Interstitial Lung Disease,,,,,,,2022,2022,13/10/2023,NA,17/09/2024,NA
2051,CB0Z,,Interstitial Lung Disease,,,,,,,2022,9999,13/10/2023,NA,,
4416,CB0Z,,Progressive Interstitial Lung Disease ,,,,,,,2022,9999,04/04/2025,NA,,
2052,CB0Z&XB5F,,Idiopathic Interstitial Lung Disease,,,,,,,2022,9999,13/10/2023,NA,,
2053,CB0Z&XS25,,Advanced Interstitial Lung Disease,,,,,,,2022,9999,11/09/2024,NA,,
2054,CB0Z&XS25,,End Stage Interstitial Lung Disease,,,,,,,2022,9999,17/09/2024,NA,,
2055,CB20,,Pleural Plaques,,,,,,,2022,9999,13/10/2023,NA,,
2056,CB210,,Tension Pneumothorax,,,,,,,2022,9999,13/10/2023,NA,,
2057,CB211,,Spontaneous Pneumothorax,,,,,,,2022,9999,13/10/2023,NA,,
2058,CB21Z,,Pneumothorax,,,,,,,2022,9999,13/10/2023,NA,,
2059,CB21Z&XK9K,,Right Pneumothorax,,,,,,,2022,9999,13/10/2023,NA,,
2060,CB22Y,,Mediastinitis,,,,,,,2022,9999,13/10/2023,NA,,
2061,CB24,,Chylothorax,,,,,,,2022,9999,13/10/2023,NA,,
2062,CB25,,Pleural Fibrosis,,,,,,,2022,9999,17/10/2023,NA,,
2063,CB26,,Haemothorax,,,,,,,2022,9999,13/10/2023,NA,,
2064,CB26&XK8G,,Left Haemothorax,,,,,,,2022,9999,13/10/2023,NA,,
3164,CB27,,Parapneumonic Effusion,,,,,,,2022,9999,11/02/2025,NA,,
2065,CB27,,Pleural Effusion,,,,,,,2022,9999,13/10/2023,NA,,
2066,CB27,,Pleural Effusions,,,,,,,2022,9999,13/10/2023,NA,,
2067,CB27&XK8G,,Left Pleural Effusion,,,,,,,2022,9999,13/10/2023,NA,,
2068,CB27&XK9J,,Bilateral Pleural Effusion,,,,,,,2022,9999,13/10/2023,NA,,
2069,CB27&XK9J,,Bilateral Pleural Effusions,,,,,,,2022,9999,21/11/2023,NA,,
2070,CB2Y,,Hydropneumothorax,,,,,,,2022,9999,13/10/2023,NA,,
2071,CB402,,Lung Collapse,,,,,,,2022,9999,13/10/2023,NA,,
2072,CB402&XK8G,,Left Lung Collapse,,,,,,,2022,9999,21/11/2023,NA,,
2073,CB403,,Pneumomediastinum,,,,,,,2022,9999,13/10/2023,NA,,
2074,CB40Y,1G40,Respiratory Sepsis,,,,,,,2022,9999,13/10/2023,NA,,
2075,CB40Y,,Airway Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2076,CB40Y,,Lung Disease,,,,,,,2022,9999,13/10/2023,NA,,
2077,CB40Y,,Lung Nodule,,,,,,,2022,2022,14/08/2024,NA,14/08/2024,NA
2078,CB40Y,,Pulmonary Disease,,,,,,,2022,9999,13/10/2023,NA,,
3275,CB40Y,,Restrictive Lung Disease,,,,,,,2022,9999,14/03/2025,NA,,
2079,CB40Y&XS25,,Chronic Lung Disease,,,,,,,2022,2022,05/12/2023,NA,12/09/2024,NA
2080,CB40Y&XT8W,,Chronic Lung Disease,,,,,,,2022,9999,12/09/2024,NA,,
2081,CB40Y&XT8W,,Chronic Pulmonary Disease,,,,,,,2022,9999,13/10/2023,NA,,
2082,CB4101,,Acute Type 2 Respiratory Failure,,,,,,,2022,9999,09/11/2023,NA,,
2083,CB410Z,,Acute Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2084,CB4111,,Chronic Type 2 Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2085,CB411Z,,Chronic Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2086,CB411Z&XS25,,End Stage Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2087,CB4120,,Type 1 Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2088,CB4121,,Decompensated Type 2 Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2089,CB4121,,Hypercapnic Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2090,CB4121,,Type 2 Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2091,CB4121&XS25,,Severe Type 2 Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2092,CB412Z,,Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2093,CB412Z&XS25,,Severe Respiratory Failure,,,,,,,2022,9999,13/10/2023,NA,,
2094,DA042,,Parotitis,,,,,,,2022,9999,13/10/2023,NA,,
2095,DA0962,,Dental Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2096,DA200,,Benign Oesophageal Stricture,,,,,,,2022,9999,05/02/2024,NA,,
2097,DA200,,Oesophageal Stricture,,,,,,,2022,9999,13/10/2023,NA,,
2098,DA2030,,Boerhaave Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2099,DA2030,,Boerhaave's Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2100,DA2030,,Oesophageal Rupture,,,,,,,2022,9999,13/10/2023,NA,,
2101,DA2030,,Spontaneous Oesophageal Rupture,,,,,,,2022,9999,13/10/2023,NA,,
2102,DA203Z,,Oesophageal Perforation,,,,,,,2022,9999,13/10/2023,NA,,
2103,DA210,,Achalasia,,,,,,,2022,9999,13/10/2023,NA,,
2104,DA210,,Oesophageal Achalasia,,,,,,,2022,9999,18/12/2023,NA,,
2105,DA21Y,,Oropharyngeal Dysmotility,,,,,,,2022,9999,13/10/2023,NA,,
2106,DA21Z,,Oesophageal Dysmotility,,,,,,,2022,9999,13/10/2023,NA,,
2107,DA22Z,,Gastro-Oesophageal Reflux Disease,,,,,,,2022,9999,13/10/2023,NA,,
2108,DA22Z,,GORD,,,,,,,2022,9999,13/10/2023,NA,,
2109,DA23Z,,Barrett Oesophagus,,,,,,,2022,9999,13/10/2023,NA,,
2110,DA24Z,,Oesophagitis,,,,,,,2022,9999,13/10/2023,NA,,
2111,DA24Z&XS25,,Severe Oesophagitis,,,,,,,2022,9999,13/10/2023,NA,,
2112,DA25Z,,Oesophageal Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2113,DA25Z,,Oesophageal Ulceration,,,,,,,2022,9999,09/11/2023,NA,,
2114,DA2600,,Bleeding Oesophageal Varices,,,,,,,2022,9999,13/10/2023,NA,,
2115,DA2600,,Haemorrhage Oesophageal Varices,,,,,,,2022,9999,13/10/2023,NA,,
2116,DA2600,,Oesophageal Variceal Bleed,,,,,,,2022,9999,13/10/2023,NA,,
2117,DA2600,,Oesophageal Variceal Bleeding ,,,,,,,2022,9999,14/08/2024,NA,,
2118,DA2600,,Oesophageal Variceal Haemorrhage,,,,,,,2022,9999,13/10/2023,NA,,
2119,DA2600,,Ruptured Oesophageal Varices,,,,,,,2022,9999,13/10/2023,NA,,
2120,DA260Z,,Oesophageal Varices,,,,,,,2022,9999,13/10/2023,NA,,
2121,DA400,,Gastric Outlet Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2122,DA402,,Gastric Volvulus,,,,,,,2022,9999,13/10/2023,NA,,
2123,DA4100,,Gastroparesis,,,,,,,2022,9999,13/10/2023,NA,,
2124,DA4272,,Acute Haemorrhagic Gastritis,,,,,,,2022,9999,13/10/2023,NA,,
2125,DA4272,,Haemorrhagic Gastritis,,,,,,,2022,9999,13/10/2023,NA,,
2126,DA42Y,,Erosive Gastritis,,,,,,,2022,2022,13/10/2023,NA,17/09/2024,NA
2127,DA42Z,,Erosive Gastritis,,,,,,,2022,9999,17/09/2024,NA,,
2128,DA42Z,,Gastritis,,,,,,,2022,9999,13/10/2023,NA,,
2129,DA42Z&XK31,,Diffuse Gastritis,,,,,,,2022,9999,02/12/2024,NA,,
2130,DA431,,Gastric Angiodysplasia,,,,,,,2022,9999,13/10/2023,NA,,
2131,DA433,,Portal Hypertensive Gastropathy,,,,,,,2022,9999,13/10/2023,NA,,
2132,DA434,,Gastric Antral Vascular Ectasia,,,,,,,2022,9999,01/10/2024,NA,,
2133,DA4Y,,Gastric Antral Vascular Ectasia,,,,,,,2022,2022,13/10/2023,NA,01/10/2024,NA
2134,DA51Z,,Duodenitis,,,,,,,2022,9999,13/10/2023,NA,,
2135,DA600,,Gastric Erosion,,,,,,,2022,9999,13/10/2023,NA,,
2136,DA600,,Gastric Erosions,,,,,,,2022,9999,13/10/2023,NA,,
2137,DA60Y,ME243Y,Perforated Gastric Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2138,DA60Y,ME249Z,Haemorrhage Gastric Ulcer,,,,,,,2022,2022,13/10/2023,NA,17/09/2024,NA
2139,DA60Y,ME249Z,Haemorrhagic Gastric Ulcer,,,,,,,2022,9999,17/09/2024,NA,,
2140,DA60Z,,Gastric Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2141,DA60Z,,Gastric Ulceration,,,,,,,2022,9999,13/10/2023,NA,,
2142,DA60Z,,Gastric Ulcers,,,,,,,2022,9999,21/11/2023,NA,,
2143,DA61,ME243Y,Perforated Peptic Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2144,DA61,,Peptic Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2145,DA61,,Peptic Ulcer Disease,,,,,,,2022,9999,13/10/2023,NA,,
2146,DA61,,Peptic Ulceration,,,,,,,2022,9999,13/10/2023,NA,,
2147,DA630,,Duodenal Erosions,,,,,,,2022,9999,13/10/2023,NA,,
2148,DA63Y,ME243Y,Perforated Duodenal Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2149,DA63Y,ME249Z,Bleeding Duodenal Ulcer,,,,,,,2022,9999,15/10/2023,NA,,
2150,DA63Z,,Duodenal Ulcer,,,,,,,2022,9999,13/10/2023,NA,,
2151,DA63Z,,Duodenal Ulceration,,,,,,,2022,9999,13/10/2023,NA,,
2152,DA63Z,,Duodenal Ulcers,,,,,,,2022,9999,13/10/2023,NA,,
2153,DA7Z/ME243Y,,Perforation Duodenum,,,,,,,2022,9999,17/09/2024,NA,,
2154,DA911,,Small Bowel Volvulus,,,,,,,2022,9999,13/10/2023,NA,,
2155,DA912,,Adhesional Small Bowel Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
4389,DA9130,,Gallstone Ileus ,,,,,,,2022,9999,28/03/2025,NA,,
2156,DA91Z,ME2430,Small Bowel Obstruction and Perforation,,,,,,,2022,9999,31/10/2023,NA,,
2157,DA91Z,,Small Bowel Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2158,DA91Z,,Small Intestinal Obstruction,,,,,,,2022,9999,21/11/2023,NA,,
2159,DA930,,Ileus,,,,,,,2022,9999,13/10/2023,NA,,
2160,DA930,,Paralytic Ileus,,,,,,,2022,9999,13/10/2023,NA,,
2161,DA95,,Coeliac Disease,,,,,,,2022,9999,13/10/2023,NA,,
2162,DA9604,,Short Bowel Syndrome,,,,,,,2022,9999,13/10/2023,NA,,
2163,DA9605,,Intestinal Failure,,,,,,,2022,9999,13/10/2023,NA,,
2164,DB1001,,Acute Ruptured Appendicitis,,,,,,,2022,9999,14/08/2024,NA,,
2165,DB1002,,Acute Appendicitis,,,,,,,2022,9999,13/10/2023,NA,,
2166,DB10Z,,Appendicitis,,,,,,,2022,9999,13/10/2023,NA,,
2167,DB301&XA6J68,,Caecal Volvulus,,,,,,,2022,9999,13/10/2023,NA,,
2168,DB301&XA8YJ9,,Recurrent Sigmoid Volvulus,,,,,,,2022,9999,24/10/2023,NA,,
2169,DB301&XA8YJ9,,Sigmoid Volvulus,,,,,,,2022,9999,13/10/2023,NA,,
2170,DB301&XA8YJ9,,Volvulus Of Sigmoid Colon,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2171,DB301&XA8YJ9,,Volvulus Sigmoid Colon,,,,,,,2022,9999,14/12/2023,NA,,
2172,DB30Y,,Colon Obstruction,,,,,,,2022,2022,13/10/2023,NA,12/09/2024,NA
2173,DB30Y,,Subacute Bowel Obstruction,,,,,,,2022,9999,27/11/2023,NA,,
2174,DB30Z,ME2431,Bowel Obstruction And Perforation,,,,,,,2022,9999,04/12/2023,NA,,
2175,DB30Z,,Bowel Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2176,DB30Z,,Colonic Pseudoobstruction,,,,,,,2022,9999,07/02/2024,NA,,
2177,DB30Z,,Intestinal Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2178,DB30Z,,Intestinal Pseudoobstruction,,,,,,,2022,9999,13/10/2023,NA,,
2179,DB30Z,,Large Bowel Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2180,DB30Z,,Pseudoobstruction Colon,,,,,,,2022,2022,07/02/2024,NA,06/09/2024,NA
2181,DB30Z,,Pseudoobstruction Intestine,,,,,,,2022,9999,07/02/2024,NA,,
2182,DB30Z&XA03U9,,Colon Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2183,DB30Z&XT5R,,Acute Bowel Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2184,DB320,,Colonic Pseudo-Obstruction,,,,,,,2022,9999,13/10/2023,NA,,
2185,DB320,,Pseudoobstruction,,,,,,,2022,9999,07/02/2024,NA,,
2186,DB320,,Pseudo-Obstruction,,,,,,,2022,2022,13/10/2023,NA,07/02/2024,NA
2187,DB320,,Pseudoobstruction Colon,,,,,,,2022,9999,06/09/2024,NA,,
2188,DB3220,,Toxic Megacolon,,,,,,,2022,9999,13/10/2023,NA,,
2189,DB322Z,,Megacolon,,,,,,,2022,9999,13/10/2023,NA,,
2190,DB33Z,,Proctitis,,,,,,,2022,9999,13/10/2023,NA,,
2191,DB340,,Angiodysplasia,,,,,,,2022,9999,13/10/2023,NA,,
2192,DB340,,Angiodysplasia Colon,,,,,,,2022,9999,14/12/2023,NA,,
2193,DB340,,Angiodysplasia Of Colon,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2194,DB3611,,Ischiorectal Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2195,DB60Z,,Haemorrhoids,,,,,,,2022,9999,13/10/2023,NA,,
2196,DB7000,,Perianal Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2197,DB900,,Hepatic Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2198,DB900,,Liver Abscess,,,,,,,2022,9999,13/10/2023,NA,,
2199,DB900,,Liver Abscesses,,,,,,,2022,9999,13/10/2023,NA,,
2200,DB91Z,,Acute Hepatic Failure,,,,,,,2022,9999,17/10/2023,NA,,
2201,DB91Z,,Acute Liver Failure,,,,,,,2022,9999,13/10/2023,NA,,
2202,DB91Z,,Fulminant Hepatic Failure,,,,,,,2022,9999,13/10/2023,NA,,
2203,DB921,DB931,Nash Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2204,DB921,DB931,Nonalcoholic Steatohepatitis Cirrhosis,,,,,,,2022,9999,10/09/2024,NA,,
2205,DB921,,Decompensated Non-Alcoholic Steatohepatitis,,,,,,,2022,9999,13/10/2023,NA,,
2206,DB921,,NASH,,,,,,,2022,9999,13/10/2023,NA,,
2207,DB921,,Nash Cirrhosis,,,,,,,2022,2022,13/10/2023,NA,10/09/2024,NA
2208,DB921,,Nonalcoholic Steatohepatitis,,,,,,,2022,9999,23/01/2024,NA,,
2209,DB921,,Non-Alcoholic Steatohepatitis,,,,,,,2022,2022,13/10/2023,NA,23/01/2024,NA
2210,DB921,,Nonalcoholic Steatohepatitis Cirrhosis,,,,,,,2022,2022,23/01/2024,NA,10/09/2024,NA
2211,DB921,,Non-Alcoholic Steatohepatitis Cirrhosis,,,,,,,2022,2022,13/10/2023,NA,23/01/2024,NA
2212,DB921,,Steatohepatitis,,,,,,,2022,9999,13/10/2023,NA,,
2213,DB92Y,,Fatty Change Liver,,,,,,,2022,9999,13/10/2023,NA,,
2214,DB92Y,,Fatty Change Of The Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2215,DB92Y,,Fatty Liver,,,,,,,2022,9999,13/10/2023,NA,,
2216,DB92Y,,Fatty Liver Change,,,,,,,2022,9999,13/10/2023,NA,,
2217,DB92Y,,Fatty Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2218,DB92Y,,Hepatic Steatosis,,,,,,,2022,9999,13/10/2023,NA,,
2219,DB92Y,,Liver Steatosis,,,,,,,2022,9999,13/10/2023,NA,,
2220,DB92Y,,Steatosis Liver,,,,,,,2022,9999,13/10/2023,NA,,
2221,DB92Y,,Steatosis Of The Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2222,DB92Y&XS25,,Severe Fatty Liver,,,,,,,2022,9999,13/10/2023,NA,,
2223,DB92Y&XS25,,Severe Hepatic Steatosis,,,,,,,2022,9999,13/10/2023,NA,,
2224,DB92Z,,Non Alcoholic Fatty Liver Disease,,,,,,,2022,9999,23/01/2024,NA,,
2225,DB92Z,,Non-Alcoholic Fatty Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
3110,DB92Z,,Steatotic Liver Disease,,,,,,,2022,9999,04/02/2025,NA,,
2226,DB930,,Liver Fibrosis,,,,,,,2022,9999,21/11/2023,NA,,
2227,DB931,,Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2228,DB931,,Cirrhosis Liver,,,,,,,2022,9999,13/10/2023,NA,,
2229,DB931,,Cirrhosis Of Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2230,DB931,,Cirrhosis Of The Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2231,DB931,,Decompensated Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2232,DB931,,Decompensated Cirrhosis Liver,,,,,,,2022,9999,14/12/2023,NA,,
2233,DB931,,Decompensated Cirrhosis Of Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2234,DB931,,Decompensated Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2235,DB931,,Hepatic Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2236,DB931,,Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
3213,DB931,,Non-Alcoholic Liver Cirrhosis,,,,,,,2022,9999,20/02/2025,NA,,
2237,DB931&XS25,,Advanced Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2238,DB931&XS25,,End Stage Liver Cirrhosis,,,,,,,2022,9999,20/12/2023,NA,,
2239,DB93Y,,Cryptogenic Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2240,DB93Y,,Cryptogenic Cirrhosis Liver,,,,,,,2022,9999,14/12/2023,NA,,
2241,DB93Y,,Cryptogenic Cirrhosis Of Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2242,DB93Y,,Cryptogenic Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2243,DB93Y,,Micronodular Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2244,DB93Y,,Micronodular Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2245,DB940,,Alcohol Related Fatty Liver,,,,,,,2022,9999,08/01/2024,NA,,
2246,DB940,,Alcohol Related Fatty Liver Disease,,,,,,,2022,9999,08/01/2024,NA,,
2247,DB940,,Alcoholic Fatty Liver,,,,,,,2022,9999,13/10/2023,NA,,
2248,DB940,,Alcoholic Fatty Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2249,DB940,,Alcohol-Related Fatty Liver,,,,,,,2022,2022,09/11/2023,NA,08/01/2024,NA
2250,DB940,,Alcohol-Related Fatty Liver Disease,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
3239,DB940,,Alcohol-Related Fatty Liver Disease ,,,,,,,2022,9999,07/03/2025,NA,,
2251,DB941Z,,Alcoholic Hepatitis,,,,,,,2022,9999,13/10/2023,NA,,
2252,DB941Z,,Alcoholic Steatohepatitis,,,,,,,2022,9999,14/08/2024,NA,,
2253,DB943,,Alcohol Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2254,DB943,,Alcohol Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2255,DB943,,Alcohol Related Cirrhosis,,,,,,,2022,9999,08/01/2024,NA,,
2256,DB943,,Alcohol Related Cirrhosis Liver,,,,,,,2022,9999,08/01/2024,NA,,
2257,DB943,,Alcohol Related Liver Cirrhosis,,,,,,,2022,9999,08/01/2024,NA,,
2258,DB943,,Alcoholic Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2259,DB943,,Alcoholic Cirrhosis Liver,,,,,,,2022,9999,13/10/2023,NA,,
2260,DB943,,Alcoholic Cirrhosis Of Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2261,DB943,,Alcoholic Cirrhosis Of The Liver,,,,,,,2022,2022,13/10/2023,NA,14/12/2023,NA
2262,DB943,,Alcoholic Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2263,DB943,,Alcohol-Related Cirrhosis,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
2264,DB943,,Alcohol-Related Cirrhosis Liver,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
2265,DB943,,Alcohol-Related Liver Cirrhosis,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
3211,DB943,,Alcohol-Related Liver Cirrhosis,,,,,,,2022,9999,20/02/2025,NA,,
2266,DB943,,Decompensated Alcohol Related Liver Cirrhosis,,,,,,,2022,9999,08/01/2024,NA,,
2267,DB943,,Decompensated Alcoholic Liver Cirrhosis,,,,,,,2022,9999,01/11/2023,NA,,
2268,DB943,,Decompensated Alcohol-Related Liver Cirrhosis,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
2269,DB943&XT8W,,Chronic Alcoholic Liver Cirrhosis,,,,,,,2022,9999,13/10/2023,NA,,
2270,DB94Y,,Decompensated Alcohol Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2271,DB94Y,,Decompensated Alcohol Related Liver Disease,,,,,,,2022,9999,08/01/2024,NA,,
2272,DB94Y,,Decompensated Alcoholic Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2273,DB94Y,,Decompensated Alcohol-Related Liver Disease,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
3210,DB94Y,,Decompensated Alcohol-Related Liver Disease,,,,,,,2022,9999,20/02/2025,NA,,
2274,DB94Y&XT8W,,Decompensated Chronic Alcoholic Liver Disease,,,,,,,2022,9999,04/12/2023,NA,,
2275,DB94Z,,Alcohol Associated Liver Disease,,,,,,,2022,9999,31/10/2023,NA,,
2276,DB94Z,,Alcohol Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2277,DB94Z,,Alcohol Related Liver Disease,,,,,,,2022,9999,08/01/2024,NA,,
2278,DB94Z,,Alcoholic Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2279,DB94Z,,Alcoholic Related Liver Disease,,,,,,,2022,9999,09/11/2023,NA,,
2280,DB94Z,,Alcohol-Related Liver Disease,,,,,,,2022,2022,13/10/2023,NA,08/01/2024,NA
3209,DB94Z,,Alcohol-Related Liver Disease,,,,,,,2022,9999,20/02/2025,NA,,
2281,DB94Z&XS25,,Advanced Alcoholic Liver Disease,,,,,,,2022,9999,13/10/2023,NA,,
2282,DB94Z&XT8W,,Alcohol Related Chronic Liver Disease,,,,,,,2022,9999,08/01/2024,NA,,
2283,DB94Z&XT8W,,Alcohol-Related Chronic Liver Disease,,,,,,,2022,2022,05/12/2023,NA,08/01/2024,NA
